candidateId,query,expectedAction,relevantChunkIds,evidenceHeading,evidenceExcerpt,principalRoles,requesterAudiences,asOf,tags,sourceKind,reviewDecision,reviewComment
IRC-042,행원 검토용으로 공식 근거와 함께 답변해 주세요. 안심차단 중에 새 입출금 계좌가 꼭 필요하면 어떻게 해야 하나요?,ANSWER,chk_aeaab87c1ec6504c85fc4a6c64c19f198d0d93f46886226cc5968ffc5f2a344e,◈ 안심차단을 신청한 이용자가 수시입출식 계좌개설이 필요한 경우 어떻게 해야 하나요?,안심차단 신청 이용자는 수시입출식 계좌개설이 필요한 경우 금융회사 영업점을 방문하여 안심차단을 해제하고 수시입출식 계좌개설을 신청할 수 있으며 차단 해제 이후 재신청도 가능합니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|계좌개설|표현변형|행원검토|seed:ORC-011,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-011 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-043,현재 승인된 규정 기준으로 확인해 주세요. 안심차단 중에 새 입출금 계좌가 꼭 필요하면 어떻게 해야 하나요?,ANSWER,chk_aeaab87c1ec6504c85fc4a6c64c19f198d0d93f46886226cc5968ffc5f2a344e,◈ 안심차단을 신청한 이용자가 수시입출식 계좌개설이 필요한 경우 어떻게 해야 하나요?,안심차단 신청 이용자는 수시입출식 계좌개설이 필요한 경우 금융회사 영업점을 방문하여 안심차단을 해제하고 수시입출식 계좌개설을 신청할 수 있으며 차단 해제 이후 재신청도 가능합니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|계좌개설|표현변형|규정확인|seed:ORC-011,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-011 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-044,어려운 표현 없이 쉽게 설명해 주세요. 안심차단 중에 새 입출금 계좌가 꼭 필요하면 어떻게 해야 하나요?,ANSWER,chk_aeaab87c1ec6504c85fc4a6c64c19f198d0d93f46886226cc5968ffc5f2a344e,◈ 안심차단을 신청한 이용자가 수시입출식 계좌개설이 필요한 경우 어떻게 해야 하나요?,안심차단 신청 이용자는 수시입출식 계좌개설이 필요한 경우 금융회사 영업점을 방문하여 안심차단을 해제하고 수시입출식 계좌개설을 신청할 수 있으며 차단 해제 이후 재신청도 가능합니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|계좌개설|표현변형|쉬운말|seed:ORC-011,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-011 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-045,핵심 조건만 정확히 확인하려고 합니다. 안심차단 중에 새 입출금 계좌가 꼭 필요하면 어떻게 해야 하나요?,ANSWER,chk_aeaab87c1ec6504c85fc4a6c64c19f198d0d93f46886226cc5968ffc5f2a344e,◈ 안심차단을 신청한 이용자가 수시입출식 계좌개설이 필요한 경우 어떻게 해야 하나요?,안심차단 신청 이용자는 수시입출식 계좌개설이 필요한 경우 금융회사 영업점을 방문하여 안심차단을 해제하고 수시입출식 계좌개설을 신청할 수 있으며 차단 해제 이후 재신청도 가능합니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|계좌개설|표현변형|핵심조건|seed:ORC-011,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-011 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-046,고객에게 안내하려고 합니다. 내 안심차단 신청 상태는 어디에서 확인할 수 있나요?,ANSWER,chk_b4909667c68acfdd5fcdca166cefbe04c82e7721cbda8d097220566942d1cb47,◈ 안심차단 신청이력은 어디서 확인할 수 있나요?,"한국신용정보원 홈페이지(www.credit4u.or.kr)를 통해 비대면 계좌개설 안심차단 신청 상태를 확인할 수 있으며, 안심차단 신청을 접수한 금융회사에서는 반기 1회 이용자 에게 안심차단 신청내역을 문자, 이메일, App 푸쉬 메세지 등으로 통지하게 됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청상태|표현변형|고객안내|seed:ORC-012,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-012 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-047,행원 검토용으로 공식 근거와 함께 답변해 주세요. 내 안심차단 신청 상태는 어디에서 확인할 수 있나요?,ANSWER,chk_b4909667c68acfdd5fcdca166cefbe04c82e7721cbda8d097220566942d1cb47,◈ 안심차단 신청이력은 어디서 확인할 수 있나요?,"한국신용정보원 홈페이지(www.credit4u.or.kr)를 통해 비대면 계좌개설 안심차단 신청 상태를 확인할 수 있으며, 안심차단 신청을 접수한 금융회사에서는 반기 1회 이용자 에게 안심차단 신청내역을 문자, 이메일, App 푸쉬 메세지 등으로 통지하게 됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청상태|표현변형|행원검토|seed:ORC-012,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-012 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-048,현재 승인된 규정 기준으로 확인해 주세요. 내 안심차단 신청 상태는 어디에서 확인할 수 있나요?,ANSWER,chk_b4909667c68acfdd5fcdca166cefbe04c82e7721cbda8d097220566942d1cb47,◈ 안심차단 신청이력은 어디서 확인할 수 있나요?,"한국신용정보원 홈페이지(www.credit4u.or.kr)를 통해 비대면 계좌개설 안심차단 신청 상태를 확인할 수 있으며, 안심차단 신청을 접수한 금융회사에서는 반기 1회 이용자 에게 안심차단 신청내역을 문자, 이메일, App 푸쉬 메세지 등으로 통지하게 됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청상태|표현변형|규정확인|seed:ORC-012,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-012 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-049,어려운 표현 없이 쉽게 설명해 주세요. 내 안심차단 신청 상태는 어디에서 확인할 수 있나요?,ANSWER,chk_b4909667c68acfdd5fcdca166cefbe04c82e7721cbda8d097220566942d1cb47,◈ 안심차단 신청이력은 어디서 확인할 수 있나요?,"한국신용정보원 홈페이지(www.credit4u.or.kr)를 통해 비대면 계좌개설 안심차단 신청 상태를 확인할 수 있으며, 안심차단 신청을 접수한 금융회사에서는 반기 1회 이용자 에게 안심차단 신청내역을 문자, 이메일, App 푸쉬 메세지 등으로 통지하게 됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청상태|표현변형|쉬운말|seed:ORC-012,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-012 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-050,핵심 조건만 정확히 확인하려고 합니다. 내 안심차단 신청 상태는 어디에서 확인할 수 있나요?,ANSWER,chk_b4909667c68acfdd5fcdca166cefbe04c82e7721cbda8d097220566942d1cb47,◈ 안심차단 신청이력은 어디서 확인할 수 있나요?,"한국신용정보원 홈페이지(www.credit4u.or.kr)를 통해 비대면 계좌개설 안심차단 신청 상태를 확인할 수 있으며, 안심차단 신청을 접수한 금융회사에서는 반기 1회 이용자 에게 안심차단 신청내역을 문자, 이메일, App 푸쉬 메세지 등으로 통지하게 됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청상태|표현변형|핵심조건|seed:ORC-012,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-012 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-051,고객에게 안내하려고 합니다. 착오송금 반환지원은 얼마를 잘못 보낸 경우 신청할 수 있나요?,ANSWER,chk_42d7a2e929484c339b25bb3eb84c20b13610a4a23a9967e251f35c533cb48866,신청대상여부 확인,"착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금액이 5만원 이상 1억원 이하인 경우에 착오송금 반환지원 제도를 이용하실 수 있습니다. 원래 송금하고자 했던 금액을 초과한 착오송금의 경우 그 초과한 금액만을 착오송금액으로 합니다.

02 착오 송금일이 2021년 7월 6일 이후입니까?

2021년 7월 6일 이후 발생한 착오송금에 대해서만 착오송금 반환지원제도를 이용하실 수 있습니다.

03 신청일이 착오 송금일로부터 1년 이내입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금 반환지원 신청일이 착오송금 발생일로부터 1년 이내인 경우 착오송금 반환지원 제도를 이용하실 수 있습니다.(착오 송금일은 불산입)

04 금융회사를 통해 반환신청하였으나 반환받지 못하였습니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제1호에 따라 착오송금한 계좌가 개설된 금융 회사에 반환신청을 하지 않은 경우 착오송금 반환지원제도를 이용하실 수 없습니다.

05 연락불가, 반환거부 등으로 미반환 통보 받으셨습니까?

착오송금한 계좌가 개설된 금융 회사를 통한 반환신청절차가 완료된 경우에만 착오송금 반환지원제도를 이용하실 수 있습니다. (금융회사에 정보조회시 신청내역이 없거나 절차가 완료되지 않은 것으로 확인되는 경우, 반려됩니다.)",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|신청요건|금액|표현변형|고객안내|seed:ORC-014,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-014 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-052,행원 검토용으로 공식 근거와 함께 답변해 주세요. 착오송금 반환지원은 얼마를 잘못 보낸 경우 신청할 수 있나요?,ANSWER,chk_42d7a2e929484c339b25bb3eb84c20b13610a4a23a9967e251f35c533cb48866,신청대상여부 확인,"착오송금반환지원 신청대상여부 를 확인 해 주세요.

01 착오송금액이 5만원 이상 1억원 이하입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금액이 5만원 이상 1억원 이하인 경우에 착오송금 반환지원 제도를 이용하실 수 있습니다. 원래 송금하고자 했던 금액을 초과한 착오송금의 경우 그 초과한 금액만을 착오송금액으로 합니다.

02 착오 송금일이 2021년 7월 6일 이후입니까?

2021년 7월 6일 이후 발생한 착오송금에 대해서만 착오송금 반환지원제도를 이용하실 수 있습니다.

03 신청일이 착오 송금일로부터 1년 이내입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금 반환지원 신청일이 착오송금 발생일로부터 1년 이내인 경우 착오송금 반환지원 제도를 이용하실 수 있습니다.(착오 송금일은 불산입)

04 금융회사를 통해 반환신청하였으나 반환받지 못하였습니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제1호에 따라 착오송금한 계좌가 개설된 금융 회사에 반환신청을 하지 않은 경우 착오송금 반환지원제도를 이용하실 수 없습니다.

05 연락불가, 반환거부 등으로 미반환 통보 받으셨습니까?",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|신청요건|금액|표현변형|행원검토|seed:ORC-014,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-014 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-053,현재 승인된 규정 기준으로 확인해 주세요. 착오송금 반환지원은 얼마를 잘못 보낸 경우 신청할 수 있나요?,ANSWER,chk_42d7a2e929484c339b25bb3eb84c20b13610a4a23a9967e251f35c533cb48866,신청대상여부 확인,"착오송금반환지원 신청대상여부 를 확인 해 주세요.

01 착오송금액이 5만원 이상 1억원 이하입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금액이 5만원 이상 1억원 이하인 경우에 착오송금 반환지원 제도를 이용하실 수 있습니다. 원래 송금하고자 했던 금액을 초과한 착오송금의 경우 그 초과한 금액만을 착오송금액으로 합니다.

02 착오 송금일이 2021년 7월 6일 이후입니까?

2021년 7월 6일 이후 발생한 착오송금에 대해서만 착오송금 반환지원제도를 이용하실 수 있습니다.

03 신청일이 착오 송금일로부터 1년 이내입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금 반환지원 신청일이 착오송금 발생일로부터 1년 이내인 경우 착오송금 반환지원 제도를 이용하실 수 있습니다.(착오 송금일은 불산입)

04 금융회사를 통해 반환신청하였으나 반환받지 못하였습니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제1호에 따라 착오송금한 계좌가 개설된 금융 회사에 반환신청을 하지 않은 경우 착오송금 반환지원제도를 이용하실 수 없습니다.

05 연락불가, 반환거부 등으로 미반환 통보 받으셨습니까?",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|신청요건|금액|표현변형|규정확인|seed:ORC-014,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-014 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-054,어려운 표현 없이 쉽게 설명해 주세요. 착오송금 반환지원은 얼마를 잘못 보낸 경우 신청할 수 있나요?,ANSWER,chk_42d7a2e929484c339b25bb3eb84c20b13610a4a23a9967e251f35c533cb48866,신청대상여부 확인,"착오송금반환지원 신청대상여부 를 확인 해 주세요.

01 착오송금액이 5만원 이상 1억원 이하입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금액이 5만원 이상 1억원 이하인 경우에 착오송금 반환지원 제도를 이용하실 수 있습니다. 원래 송금하고자 했던 금액을 초과한 착오송금의 경우 그 초과한 금액만을 착오송금액으로 합니다.

02 착오 송금일이 2021년 7월 6일 이후입니까?

2021년 7월 6일 이후 발생한 착오송금에 대해서만 착오송금 반환지원제도를 이용하실 수 있습니다.

03 신청일이 착오 송금일로부터 1년 이내입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금 반환지원 신청일이 착오송금 발생일로부터 1년 이내인 경우 착오송금 반환지원 제도를 이용하실 수 있습니다.(착오 송금일은 불산입)

04 금융회사를 통해 반환신청하였으나 반환받지 못하였습니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제1호에 따라 착오송금한 계좌가 개설된 금융 회사에 반환신청을 하지 않은 경우 착오송금 반환지원제도를 이용하실 수 없습니다.

05 연락불가, 반환거부 등으로 미반환 통보 받으셨습니까?",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|신청요건|금액|표현변형|쉬운말|seed:ORC-014,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-014 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-055,핵심 조건만 정확히 확인하려고 합니다. 착오송금 반환지원은 얼마를 잘못 보낸 경우 신청할 수 있나요?,ANSWER,chk_42d7a2e929484c339b25bb3eb84c20b13610a4a23a9967e251f35c533cb48866,신청대상여부 확인,"착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금액이 5만원 이상 1억원 이하인 경우에 착오송금 반환지원 제도를 이용하실 수 있습니다. 원래 송금하고자 했던 금액을 초과한 착오송금의 경우 그 초과한 금액만을 착오송금액으로 합니다.

02 착오 송금일이 2021년 7월 6일 이후입니까?

2021년 7월 6일 이후 발생한 착오송금에 대해서만 착오송금 반환지원제도를 이용하실 수 있습니다.

03 신청일이 착오 송금일로부터 1년 이내입니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제2호에 따라 착오송금 반환지원 신청일이 착오송금 발생일로부터 1년 이내인 경우 착오송금 반환지원 제도를 이용하실 수 있습니다.(착오 송금일은 불산입)

04 금융회사를 통해 반환신청하였으나 반환받지 못하였습니까?

착오송금 반환지원 업무에 관한 규정 제10조 제1항 제1호에 따라 착오송금한 계좌가 개설된 금융 회사에 반환신청을 하지 않은 경우 착오송금 반환지원제도를 이용하실 수 없습니다.

05 연락불가, 반환거부 등으로 미반환 통보 받으셨습니까?

착오송금한 계좌가 개설된 금융 회사를 통한 반환신청절차가 완료된 경우에만 착오송금 반환지원제도를 이용하실 수 있습니다. (금융회사에 정보조회시 신청내역이 없거나 절차가 완료되지 않은 것으로 확인되는 경우, 반려됩니다.)",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|신청요건|금액|표현변형|핵심조건|seed:ORC-014,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-014 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-056,고객에게 안내하려고 합니다. 보이스피싱 송금도 착오송금 반환지원제도로 구제받을 수 있나요?,ANSWER,chk_57ba75395f3441fce8abe87bbc3abbf2afd2369af578e3c06ec1102be5622365,신청대상여부 확인,"개인적인 상거래, 개인간 분쟁의 해결이나, 보이스피싱 등 사기의 구제를 위하여 착오송금 반환지원제도를 이용하실 수 없습니다. (예금자보호법 제2조 제9호, 착오송금반환지원업무에 관한 규정 제10조 등) 보완요청된 항목은 총 건 입니다.",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|보이스피싱|제외대상|표현변형|고객안내|seed:ORC-015,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-015 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-057,행원 검토용으로 공식 근거와 함께 답변해 주세요. 보이스피싱 송금도 착오송금 반환지원제도로 구제받을 수 있나요?,ANSWER,chk_57ba75395f3441fce8abe87bbc3abbf2afd2369af578e3c06ec1102be5622365,신청대상여부 확인,"개인적인 상거래, 개인간 분쟁의 해결이나, 보이스피싱 등 사기의 구제를 위하여 착오송금 반환지원제도를 이용하실 수 없습니다. (예금자보호법 제2조 제9호, 착오송금반환지원업무에 관한 규정 제10조 등) 보완요청된 항목은 총 건 입니다.",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|보이스피싱|제외대상|표현변형|행원검토|seed:ORC-015,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-015 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-058,현재 승인된 규정 기준으로 확인해 주세요. 보이스피싱 송금도 착오송금 반환지원제도로 구제받을 수 있나요?,ANSWER,chk_57ba75395f3441fce8abe87bbc3abbf2afd2369af578e3c06ec1102be5622365,신청대상여부 확인,"개인적인 상거래, 개인간 분쟁의 해결이나, 보이스피싱 등 사기의 구제를 위하여 착오송금 반환지원제도를 이용하실 수 없습니다. (예금자보호법 제2조 제9호, 착오송금반환지원업무에 관한 규정 제10조 등) 보완요청된 항목은 총 건 입니다.",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|보이스피싱|제외대상|표현변형|규정확인|seed:ORC-015,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-015 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-059,어려운 표현 없이 쉽게 설명해 주세요. 보이스피싱 송금도 착오송금 반환지원제도로 구제받을 수 있나요?,ANSWER,chk_57ba75395f3441fce8abe87bbc3abbf2afd2369af578e3c06ec1102be5622365,신청대상여부 확인,"개인적인 상거래, 개인간 분쟁의 해결이나, 보이스피싱 등 사기의 구제를 위하여 착오송금 반환지원제도를 이용하실 수 없습니다. (예금자보호법 제2조 제9호, 착오송금반환지원업무에 관한 규정 제10조 등) 보완요청된 항목은 총 건 입니다.",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|보이스피싱|제외대상|표현변형|쉬운말|seed:ORC-015,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-015 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-060,핵심 조건만 정확히 확인하려고 합니다. 보이스피싱 송금도 착오송금 반환지원제도로 구제받을 수 있나요?,ANSWER,chk_57ba75395f3441fce8abe87bbc3abbf2afd2369af578e3c06ec1102be5622365,신청대상여부 확인,"개인적인 상거래, 개인간 분쟁의 해결이나, 보이스피싱 등 사기의 구제를 위하여 착오송금 반환지원제도를 이용하실 수 없습니다. (예금자보호법 제2조 제9호, 착오송금반환지원업무에 관한 규정 제10조 등) 보완요청된 항목은 총 건 입니다.",PROTECTION_STAFF,STAFF,2026-08-27,착오송금|보이스피싱|제외대상|표현변형|핵심조건|seed:ORC-015,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-015 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-061,고객에게 안내하려고 합니다. 통신사기피해환급법은 무엇을 목적으로 하나요?,ANSWER,chk_526ab30d553de3b0a266e5cb8e21d589ad568bc6f6c6b5fa7110c35ffbcbb014,제1조(목적),"이 법은 전기통신금융사기를 방지하기 위하여 정부의 피해 방지 대책 및 금융회사 의 피해 방지 책임 등을 정하고, 전기통신금융사기의 피해자에 대한 피해금 환급을 위하여 사 기이용계좌의 채권소멸절차와 피해금환급절차 등을 정함으로써 전기통신금융사기를 예방하 고 피해자의 재산상 피해를 신속하게 회복하는 데 이바지하는 것을 목적으로 한다. [전문개정 2014. 1. 28.]",PROTECTION_STAFF,STAFF,2026-08-27,법령|통신사기피해환급법|목적|표현변형|고객안내|seed:ORC-016,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-016 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-062,행원 검토용으로 공식 근거와 함께 답변해 주세요. 통신사기피해환급법은 무엇을 목적으로 하나요?,ANSWER,chk_526ab30d553de3b0a266e5cb8e21d589ad568bc6f6c6b5fa7110c35ffbcbb014,제1조(목적),"이 법은 전기통신금융사기를 방지하기 위하여 정부의 피해 방지 대책 및 금융회사 의 피해 방지 책임 등을 정하고, 전기통신금융사기의 피해자에 대한 피해금 환급을 위하여 사 기이용계좌의 채권소멸절차와 피해금환급절차 등을 정함으로써 전기통신금융사기를 예방하 고 피해자의 재산상 피해를 신속하게 회복하는 데 이바지하는 것을 목적으로 한다. [전문개정 2014. 1. 28.]",PROTECTION_STAFF,STAFF,2026-08-27,법령|통신사기피해환급법|목적|표현변형|행원검토|seed:ORC-016,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-016 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-063,현재 승인된 규정 기준으로 확인해 주세요. 통신사기피해환급법은 무엇을 목적으로 하나요?,ANSWER,chk_526ab30d553de3b0a266e5cb8e21d589ad568bc6f6c6b5fa7110c35ffbcbb014,제1조(목적),"이 법은 전기통신금융사기를 방지하기 위하여 정부의 피해 방지 대책 및 금융회사 의 피해 방지 책임 등을 정하고, 전기통신금융사기의 피해자에 대한 피해금 환급을 위하여 사 기이용계좌의 채권소멸절차와 피해금환급절차 등을 정함으로써 전기통신금융사기를 예방하 고 피해자의 재산상 피해를 신속하게 회복하는 데 이바지하는 것을 목적으로 한다. [전문개정 2014. 1. 28.]",PROTECTION_STAFF,STAFF,2026-08-27,법령|통신사기피해환급법|목적|표현변형|규정확인|seed:ORC-016,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-016 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-064,어려운 표현 없이 쉽게 설명해 주세요. 통신사기피해환급법은 무엇을 목적으로 하나요?,ANSWER,chk_526ab30d553de3b0a266e5cb8e21d589ad568bc6f6c6b5fa7110c35ffbcbb014,제1조(목적),"이 법은 전기통신금융사기를 방지하기 위하여 정부의 피해 방지 대책 및 금융회사 의 피해 방지 책임 등을 정하고, 전기통신금융사기의 피해자에 대한 피해금 환급을 위하여 사 기이용계좌의 채권소멸절차와 피해금환급절차 등을 정함으로써 전기통신금융사기를 예방하 고 피해자의 재산상 피해를 신속하게 회복하는 데 이바지하는 것을 목적으로 한다. [전문개정 2014. 1. 28.]",PROTECTION_STAFF,STAFF,2026-08-27,법령|통신사기피해환급법|목적|표현변형|쉬운말|seed:ORC-016,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-016 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-065,핵심 조건만 정확히 확인하려고 합니다. 통신사기피해환급법은 무엇을 목적으로 하나요?,ANSWER,chk_526ab30d553de3b0a266e5cb8e21d589ad568bc6f6c6b5fa7110c35ffbcbb014,제1조(목적),"이 법은 전기통신금융사기를 방지하기 위하여 정부의 피해 방지 대책 및 금융회사 의 피해 방지 책임 등을 정하고, 전기통신금융사기의 피해자에 대한 피해금 환급을 위하여 사 기이용계좌의 채권소멸절차와 피해금환급절차 등을 정함으로써 전기통신금융사기를 예방하 고 피해자의 재산상 피해를 신속하게 회복하는 데 이바지하는 것을 목적으로 한다. [전문개정 2014. 1. 28.]",PROTECTION_STAFF,STAFF,2026-08-27,법령|통신사기피해환급법|목적|표현변형|핵심조건|seed:ORC-016,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-016 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-066,고객에게 안내하려고 합니다. 법에서 말하는 전기통신금융사기의 뜻은 무엇인가요?,ANSWER,chk_e733ec3a73a89171916261291e0db6b2b3cc197f3e685ed583d8247483057cf1,제2조(정의),"2. “전기통신금융사기”란 「전기통신기본법」 제2조제1호에 따른 전기통신을 이용하여 타인을 기망(欺罔)ㆍ공갈(恐喝)함으로써 자금 또는 재산상의 이익을 취하거나 제3자에게 자금 또 는 재산상의 이익을 취하게 하는 다음 각 목의 행위를 말한다. 다만, 재화의 공급 또는 용역

법제처 2 국가법령정보센 터 전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 의 제공 등을 가장한 행위는 제외하되, 대출의 제공ㆍ알선ㆍ중개를 가장한 행위는 포함한 다.

가. 자금을 송금ㆍ이체하도록 하는 행위

나. 개인정보를 알아내어 자금을 송금ㆍ이체하는 행위

다. 자금을 교부받거나 교부하도록 하는 행위

라. 자금을 출금하거나 출금하도록 하는 행위

2의2. “전자금융거래”란 금융회사가 전자적 장치를 통하여 금융상품 및 서비스를 제공하고, 이용자가 금융회사의 종사자와 직접 대면하거나 의사소통을 하지 아니하고 자동화된 방식 으로 이를 이용하는 거래를 말한다.

3. “피해자”란 전기통신금융사기로 인하여 재산상의 피해를 입은 자를 말한다.",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|전기통신금융사기|표현변형|고객안내|seed:ORC-017,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-017 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-067,행원 검토용으로 공식 근거와 함께 답변해 주세요. 법에서 말하는 전기통신금융사기의 뜻은 무엇인가요?,ANSWER,chk_e733ec3a73a89171916261291e0db6b2b3cc197f3e685ed583d8247483057cf1,제2조(정의),"2. “전기통신금융사기”란 「전기통신기본법」 제2조제1호에 따른 전기통신을 이용하여 타인을 기망(欺罔)ㆍ공갈(恐喝)함으로써 자금 또는 재산상의 이익을 취하거나 제3자에게 자금 또 는 재산상의 이익을 취하게 하는 다음 각 목의 행위를 말한다. 다만, 재화의 공급 또는 용역

법제처 2 국가법령정보센 터 전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 의 제공 등을 가장한 행위는 제외하되, 대출의 제공ㆍ알선ㆍ중개를 가장한 행위는 포함한 다.

가. 자금을 송금ㆍ이체하도록 하는 행위

나. 개인정보를 알아내어 자금을 송금ㆍ이체하는 행위

다. 자금을 교부받거나 교부하도록 하는 행위

라. 자금을 출금하거나 출금하도록 하는 행위

2의2. “전자금융거래”란 금융회사가 전자적 장치를 통하여 금융상품 및 서비스를 제공하고, 이용자가 금융회사의 종사자와 직접 대면하거나 의사소통을 하지 아니하고 자동화된 방식 으로 이를 이용하는 거래를 말한다.

3. “피해자”란 전기통신금융사기로 인하여 재산상의 피해를 입은 자를 말한다.",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|전기통신금융사기|표현변형|행원검토|seed:ORC-017,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-017 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
